N_SOLICITUD,f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
201809878998105.0,0,2018-09-01,38.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,13.18032787,13.18032787,13.18032787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.30429031,0.30429031,0.30429031,0.0,0.0,0.0,0.476990741,0.0,53.01639344,8.62295082,24.93989071,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
201809880305370.0,0,2018-09-01,25.0,0.0,0.0,,0.0,,0.0,,0.389711261,0.360803121,0.360803121,0.0,0.0,0.0,1.0,0.0,12.62295082,11.70491803,12.16393443,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,11.70491803,11.70491803,11.70491803,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
900211100817674.0,0,2017-08-01,34.0,0.0,1777.060788,0.065535401,0.007671233,,,0.0,0.498830414,0.422670333,0.373390162,0.0,0.117054795,,0.585798817,0.117054795,57.08196721,36.52459016,48.18579235,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1777.060788,0.065535401,0.009105691,,,0.0,0.535345251,0.44734252,0.392020181,0.0,0.138943089,,0.545266272,0.138943089,57.08196721,17.21311475,41.74863388,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
900211100845065.0,0,2017-10-01,57.0,0.0,330166.1335,0.013924429,0.012861489,,0.000954,0.0,0.505259098,0.435055756,0.393371992,0.0,0.92366363,0.000728,1.0,0.92366363,208.5245902,2.0,84.88290398,2.0,2.0,2.0,2.0,4.0,4.0,0.0,6052.397138,0.0,0.0,,0.0,0.0,0.498411433,0.429066283,0.381676955,0.0,0.066279297,0.0,1.3155,0.066279297,260.1967213,2.0,138.4113264,1.0,1.0,1.0,2.0,2.0,2.0,5.0,6.0,8.0
900211100873734.0,0,2018-02-01,55.0,0.0,4213.590186,0.07409909,0.027835405,,0.031232092,0.0,0.509090931,0.435412435,0.411357873,0.0,0.37565111,0.012985079,0.698,0.37565111,42.91803279,0.885245902,19.81420765,2.0,2.0,2.0,2.0,4.0,4.0,0.0,2663.8582,0.033999497,0.020570342,,,0.0,0.531209017,0.448398718,0.394809771,0.0,0.605019011,,0.675159236,0.605019011,42.91803279,0.885245902,21.90163934,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
900211100880346.0,0,2018-08-01,55.0,0.0,217884.3984,0.033708791,0.018639465,,0.000163,0.0,0.513184263,0.43205483,0.383575928,0.0,0.552955601,7.92e-05,1.026007234,0.552955601,360.1639344,0.983606557,137.2991803,1.0,1.0,1.0,2.0,2.0,2.0,0.0,118139.2456,0.040108067,0.008187461,,0.0,0.0,0.483536398,0.453056327,0.442851179,0.0,0.204135015,0.0,1.026007234,0.204135015,359.147541,2.032786885,174.1997019,1.0,1.0,1.0,4.0,4.0,4.0,9.0,9.0,10.0
18000008649756.0,0,2018-08-01,42.0,0.0,178573.2806,0.013310452,0.01750787,,0.004161825,0.0,0.529498454,0.459916826,0.405456407,0.0,1.315347526,0.001934845,2.622888,1.315347526,203.2131148,6.655737705,72.0554855,3.0,3.0,3.0,1.0,1.0,1.0,0.0,32861.19616,0.0,0.0,,0.0,0.0,0.558899777,0.464482562,0.414289035,0.0,0.34228596,0.0,0.9079,0.34228596,195.5737705,22.62295082,81.31967213,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,10.0
90025500016931.0,0,2017-07-01,38.0,0.0,8926.724628,0.023986605,0.00776797,,0.004203682,0.0,0.540300809,0.483367157,0.448717126,0.0,0.323846154,0.001715737,0.805485327,0.323846154,91.90163934,9.213114754,44.24590164,2.0,2.0,2.0,2.0,6.0,6.0,0.0,7751.83544,0.025380028,0.002925533,,0.004200386,0.0,0.562195302,0.53775638,0.531302617,0.0,0.115269113,0.000499,0.806117381,0.115269113,91.90163934,8.950819672,32.47540984,2.0,2.0,2.0,4.0,10.0,12.0,6.0,6.0,8.0
90025500022723.0,0,2017-08-01,33.0,0.0,2301.768993,0.06873681,0.022352941,,0.0,0.0,0.511239699,0.458263816,0.430938333,0.0,0.325196078,0.0,1.0,0.325196078,56.16393443,11.40983607,27.71584699,1.0,1.0,1.0,2.0,4.0,4.0,0.0,1505.830183,0.029953917,0.002304965,,,0.0,0.578906183,0.509868705,0.47141194,0.0,0.076950355,,1.0,0.076950355,56.16393443,1.442622951,22.16393443,1.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,6.0
90025500022761.0,0,2017-08-01,44.0,0.0,4019.248119,0.027624309,0.0121673,,0.0,0.0,0.514734305,0.472643556,0.436857937,0.0,0.440456274,0.0,0.686734694,0.440456274,80.59016393,5.442622951,32.03278689,1.0,1.0,1.0,4.0,4.0,4.0,0.0,2711.18826,0.0,0.0,,0.0,0.0,0.540076849,0.468851308,0.418317037,0.0,0.297110266,0.0,0.686734694,0.297110266,80.59016393,5.442622951,43.01639344,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,8.0
90025500023944.0,0,2017-08-01,51.0,465.627674,46725.14724,0.088714468,0.045253788,8.902384501,0.02032,0.009965248,0.53247493,0.4625707,0.409964223,0.005083333,0.510106061,0.002339666,1.030927835,0.510106061,144.5901639,6.163934426,53.05901639,3.0,3.0,3.0,2.0,6.0,6.0,0.0,12362.38005,0.0,0.0,,0.0,0.0,0.480051235,0.436526742,0.40079483,0.0,0.180679513,0.0,0.775876289,0.180679513,60.19672131,6.163934426,35.95264117,1.0,1.0,1.0,4.0,6.0,6.0,6.0,8.0,8.0
90025600037641.0,0,2017-07-01,58.0,0.0,31199.19628,0.015551718,0.013107981,,0.007730158,0.0,0.510377419,0.431366781,0.397670857,0.0,0.84286385,0.001859527,1.28846,0.84286385,112.1967213,19.50819672,57.53005464,1.0,2.0,5.0,0.0,0.0,4.0,0.0,14239.74903,0.028655113,0.03172973,,,0.0,0.510377419,0.429040664,0.400073544,0.0,1.107297297,,1.325954545,1.107297297,53.96721311,19.50819672,36.73770492,1.0,1.0,1.0,0.0,0.0,2.0,6.0,8.0,12.0
90025600037754.0,1,2017-08-01,53.0,0.0,3300.360572,0.05796796,0.013349515,,0.0,0.0,0.401965565,0.367475048,0.338268633,0.0,0.230291262,0.0,0.336904762,0.230291262,46.39344262,4.032786885,19.10382514,1.0,1.0,1.0,4.0,4.0,4.0,0.0,3300.360572,0.05796796,0.013349515,,0.0,0.0,0.401965565,0.367475048,0.338268633,0.0,0.230291262,0.0,0.336904762,0.230291262,46.39344262,4.032786885,19.10382514,1.0,1.0,1.0,4.0,4.0,4.0,8.0,10.0,16.0
90025600042405.0,1,2017-08-01,51.0,0.0,126913.3581,0.055081603,0.040838068,,0.027160052,0.0,0.501850408,0.432401433,0.394318505,0.0,0.741410308,0.003548825,0.801683484,0.741410308,306.7868852,17.18032787,63.32084309,1.0,3.0,3.0,0.0,2.0,8.0,0.0,92316.79203,0.049731345,0.01401888,,0.008148016,0.0,0.516829488,0.449546824,0.408738283,0.0,0.281892236,0.000843,0.801683484,0.281892236,306.7868852,11.31147541,118.0901639,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,12.0
90025600043576.0,0,2017-07-01,53.0,0.0,38203.38072,0.044602027,0.017853829,,0.015998969,0.0,0.543286797,0.465444948,0.427031774,0.0,0.400291862,0.00502655,0.93131,0.400291862,116.295082,9.245901639,38.76346604,2.0,2.0,2.0,2.0,4.0,8.0,0.0,29823.60921,0.014510644,0.001623347,,0.0,0.0,0.637272863,0.56190994,0.511960184,0.0,0.111872842,0.0,0.93131,0.111872842,94.42622951,0.0,23.67213115,1.0,1.0,1.0,14.0,16.0,20.0,4.0,8.0,10.0
90025600045974.0,1,2017-07-01,51.0,0.0,433703.2962,0.033219736,0.018053732,,0.0,0.0,0.542000029,0.510025943,0.482318676,0.0,0.543464058,0.0,0.874549441,0.543464058,208.557377,6.196721311,39.82053494,1.0,1.0,1.0,12.0,28.0,28.0,0.0,62868.40363,0.0,0.0,,0.002349066,0.0,0.539197604,0.455756491,0.418572451,0.0,0.095414076,0.000436,0.874549441,0.095414076,243.4098361,9.606557377,130.8934426,1.0,1.0,1.0,2.0,2.0,2.0,4.0,12.0,14.0
90025600046120.0,0,2017-07-01,26.0,0.0,40352.20193,0.031905651,0.030908333,,0.05285696,0.0,0.553724942,0.491135941,0.44617325,0.0,0.968741667,0.009389263,1.203538462,0.968741667,67.83606557,14.36065574,43.78360656,3.0,3.0,3.0,0.0,2.0,2.0,0.0,39374.71567,0.023494045,0.013,,0.05285696,0.0,0.557769468,0.51594704,0.462360539,0.0,0.553331707,0.005998549,1.203538462,0.553331707,59.73770492,6.163934426,30.09289617,2.0,2.0,2.0,2.0,4.0,6.0,6.0,8.0,10.0
90025600050243.0,0,2017-08-01,39.0,0.0,2963.578934,0.094458733,0.008466052,,0.072735239,0.0,0.529909043,0.445559982,0.391648633,0.0,0.089626991,0.030720829,0.166892139,0.089626991,47.70491803,21.60655738,35.77868852,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2683.643024,0.0,0.0,,,0.0,0.941913953,0.941913953,0.941913953,0.0,0.134248427,,0.166892139,0.134248427,21.60655738,1.967213115,11.78688525,1.0,1.0,1.0,2.0,2.0,4.0,8.0,12.0,12.0
90025600051694.0,1,2017-08-01,50.0,0.0,3966.360469,0.0,0.0,,0.0,0.0,0.501850408,0.429238398,0.390500498,0.0,0.279456599,0.0,0.402833333,0.279456599,164.4590164,14.2295082,108.295082,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3966.360469,0.0,0.0,,0.043028548,0.0,0.521862323,0.468126763,0.552453109,0.0,0.125912088,0.018888485,0.294756098,0.125912088,14.2295082,6.62295082,10.17486339,1.0,1.0,2.0,4.0,6.0,6.0,14.0,22.0,24.0
90025600059980.0,1,2017-09-01,40.0,0.0,27480.0659,0.120247214,0.515698925,,0.005573622,0.0,0.512125921,0.428318602,0.391951976,0.0,4.288655914,0.002419209,6.289772727,4.288655914,48.42622951,0.918032787,28.33606557,1.0,1.0,1.0,2.0,4.0,4.0,0.0,3400.51562,0.098065039,0.044814815,,0.0,0.0,0.531209017,0.448398718,0.394809771,0.0,0.456990741,0.0,0.845625,0.456990741,71.40983607,48.42622951,59.91803279,1.0,1.0,1.0,0.0,0.0,0.0,10.0,12.0,12.0
90025600063803.0,0,2017-09-01,53.0,0.0,226272.9023,0.006285733,0.013475552,,0.0,0.0,0.553192222,0.482849019,0.431704357,0.0,2.143831554,0.0,1.0,2.143831554,241.7377049,4.852459016,93.46448087,1.0,1.0,1.0,4.0,4.0,4.0,0.0,5705.330075,0.02182432,0.008619048,,0.0,0.0,0.587539226,0.587539226,0.587539226,0.0,0.394928571,0.0,0.887965517,0.394928571,72.39344262,4.852459016,28.86338798,1.0,1.0,1.0,4.0,4.0,4.0,8.0,8.0,10.0
90025600065233.0,0,2017-10-01,44.0,0.0,74371.25258,0.016858852,0.015074328,,,0.0,0.513350882,0.431681478,0.386897921,0.0,0.894149169,,1.0,0.894149169,183.0163934,2.852459016,76.17486339,1.0,1.0,1.0,1.0,1.0,4.0,0.0,3130.153267,0.032112862,0.002315181,,,0.0,0.579916378,0.500081364,0.450468198,0.0,0.07209514,,1.031471264,0.07209514,183.0163934,17.40983607,73.75260805,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0
90025600066431.0,0,2017-10-01,30.0,0.0,7566.355552,0.107073918,0.039890017,,0.192353057,0.0,0.57262774,0.572515051,0.520512479,0.0,0.372546531,0.060571358,0.48447619,0.372546531,72.98360656,12.16393443,31.19262295,7.0,7.0,7.0,0.0,2.0,2.0,0.0,4565.587223,0.055812728,0.011312062,,0.0,0.0,0.527730816,0.480417598,0.436480901,0.0,0.202678892,0.0,0.48447619,0.202678892,36.8852459,3.540983607,23.22622951,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
90025600080786.0,0,2017-11-01,48.0,0.0,35448.76939,0.028444539,0.017289949,,0.001241747,0.0,0.510224194,0.451776696,0.420363796,0.0,0.607847745,0.001022477,1.0,0.607847745,109.6065574,9.442622951,35.80874317,1.0,1.0,1.0,2.0,3.0,3.0,0.0,4725.554677,0.0,0.0,,0.010396443,0.0,0.624593091,0.575088661,0.527203547,0.0,0.185882749,0.005270176,0.79835,0.185882749,93.40983607,5.31147541,37.57741348,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0
90025600083740.0,0,2017-11-01,35.0,263.3017052,66103.80319,0.021890509,0.012910039,5.495770982,0.0042036,0.003983155,0.510707315,0.437348917,0.398217335,0.002349086,0.589755111,0.002521876,1.0,0.589755111,156.6885246,24.98360656,83.88758782,2.0,2.0,2.0,0.0,0.0,0.0,354.2667055,0.0,,0.0,0.0,0.080622348,,0.863381734,0.669826036,0.575275554,0.014213058,0.0,0.015403555,0.697315068,0.0,156.6885246,14.75409836,78.96955504,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0
90025600092740.0,0,2018-01-01,28.0,0.0,3751.919173,0.104840158,0.007089722,,0.0,0.0,0.514581965,0.440210859,0.390256058,0.0,0.067624108,0.0,0.223617094,0.067624108,96.91803279,7.573770492,48.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3751.919173,0.077945402,0.004721882,,0.003608121,0.0,0.53399403,0.480285801,0.428274448,0.0,0.060579355,0.001001868,0.223617094,0.060579355,61.83606557,7.573770492,35.72459016,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
90025600099993.0,0,2018-01-01,30.0,0.0,82282.62645,0.022745745,0.022129711,,,0.0,0.540175439,0.476982423,0.44296471,0.0,0.972916501,,1.0,0.972916501,22.72131148,4.098360656,13.33333333,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4677.432999,0.04332637,0.0401,,,0.0,0.501850408,0.457929096,0.457929096,0.0,0.925533333,,1.0105,0.925533333,13.18032787,13.18032787,13.18032787,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0
90025600102853.0,0,2018-02-01,49.0,0.0,191660.8475,0.027173961,0.021997525,,1.46e-05,0.0,0.531766733,0.461737019,0.415286074,0.0,0.809507513,8.33e-06,2.781923364,0.809507513,164.7868852,2.229508197,108.6733922,1.0,1.0,1.0,1.0,1.0,1.0,0.0,70095.02895,0.035127944,0.005771012,,,0.0,0.56495113,0.498080867,0.451333751,0.0,0.16428549,,0.921411036,0.16428549,164.7868852,16.95081967,104.5514158,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,6.0
90025600107662.0,1,2018-02-01,50.0,0.0,139396.3581,0.126107451,0.063028708,,0.001108436,0.0,0.513785776,0.434407173,0.387031902,0.0,0.499801617,0.00032,1.216713514,0.499801617,141.7704918,19.01639344,80.84631148,1.0,1.0,1.0,0.0,0.0,2.0,0.0,94023.88189,0.167173523,0.082178064,,0.000775,0.0,0.526792674,0.447131996,0.395629603,0.0,0.491573444,0.000235,1.009261985,0.491573444,141.7704918,16.75409836,91.1147541,1.0,1.0,1.0,0.0,1.0,1.0,5.0,9.0,16.0
90025600112394.0,0,2018-03-01,48.0,0.0,544.5097323,0.091771184,0.004285653,,,0.0,0.501850408,0.423952812,0.376815261,0.0,0.046699333,,0.5,0.046699333,127.1803279,38.81967213,68.12459016,1.0,1.0,1.0,0.0,0.0,0.0,0.0,544.5097323,0.091771184,0.03,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.3269,,1.0,0.3269,127.1803279,127.1803279,127.1803279,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
90025600117522.0,1,2018-03-01,63.0,0.0,23045.97049,0.038501568,0.036915891,,,0.0,0.535429454,0.469954736,0.431002579,0.0,0.958815254,,0.534140576,0.958815254,111.5081967,6.754098361,46.41165756,1.0,1.0,1.0,1.0,2.0,4.0,0.0,20380.22141,0.032455008,0.017138467,,0.004361946,0.0,0.55541252,0.474751609,0.425144077,0.0,0.528068502,0.000859,0.534140576,0.528068502,61.80327869,1.803278689,23.83196721,1.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,7.0
90025600120566.0,1,2018-03-01,57.0,0.0,3599.194339,0.238430211,0.125185275,,2.49e-05,0.0,0.540906829,0.472331115,0.437356172,0.0,0.525039485,1.99e-05,1.479488879,0.525039485,37.3442623,3.016393443,18.06557377,2.0,2.0,2.0,2.0,2.0,4.0,0.0,194.8841807,0.064957265,0.006333333,,0.000164,0.0,0.543846117,0.474564974,0.424554969,0.0,0.0975,0.000103,1.0,0.0975,37.3442623,23.3442623,30.3442623,2.0,2.0,2.0,0.0,0.0,1.0,7.0,8.0,9.0
90025600122055.0,1,2018-03-01,34.0,0.0,4197.505431,0.242698413,0.052389926,,0.066967553,0.0,0.562087037,0.482114374,0.431910196,0.0,0.215864314,0.021593982,1.192436364,0.215864314,125.704918,16.91803279,69.13934426,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1701.488809,0.024473813,0.005952381,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.243214286,,1.192436364,0.243214286,75.80327869,33.70491803,54.75409836,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0
90025900049685.0,0,2017-08-01,33.0,0.0,7597.654083,0.041514599,0.010341732,,,0.0,0.549146781,0.469571911,0.415434688,0.0,0.249110725,,0.300022003,0.249110725,59.04918033,10.26229508,30.99453552,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2714.28965,0.0,0.0,,,0.0,0.567798423,0.494887641,0.441962866,0.0,0.10728426,,0.195547377,0.10728426,59.04918033,10.26229508,34.6557377,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,10.0
90025900053693.0,0,2017-09-01,38.0,8323.43003,393692.9773,0.011277742,0.049383901,0.533430082,0.01747968,0.021141932,0.755531903,0.617289539,0.555429446,0.09257802,4.378881809,0.002725887,6.06233871,4.378881809,152.4918033,3.573770492,70.13114754,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2974.071039,0.068175225,0.016319444,,,0.0,0.677340193,0.555485188,0.478410297,0.0,0.239375,,1.056388889,0.239375,41.3442623,36.29508197,38.81967213,1.0,1.0,1.0,0.0,0.0,0.0,35.0,45.0,45.0
90025900054317.0,0,2017-09-01,41.0,0.0,13656.95715,0.015899054,0.002022141,,0.001889376,0.0,0.596363706,0.537519948,0.49898309,0.0,0.127186239,0.000698,1.0,0.127186239,109.0163934,9.442622951,37.40046838,3.0,3.0,3.0,4.0,6.0,6.0,0.0,13656.95715,0.015899054,0.003188259,,0.0,0.0,0.583563189,0.541327225,0.503621538,0.0,0.200531377,0.0,0.60062,0.200531377,109.0163934,7.147540984,41.67759563,1.0,1.0,1.0,8.0,8.0,8.0,8.0,10.0,16.0
90025900055579.0,1,2017-09-01,50.0,379.8897962,755466.1383,0.024024881,0.024675195,47.77697189,0.00343311,0.000503,0.641582414,0.565200711,0.520065805,0.000516,1.027068359,0.000988,1.0,1.027068359,197.2786885,1.114754098,64.46497765,5.0,5.0,5.0,8.0,10.0,10.0,0.0,13532.756,0.028580882,0.015175676,,,0.0,0.495795082,0.46950221,0.46950221,0.0,0.530972973,,0.8527,0.530972973,185.4098361,1.114754098,112.7759563,1.0,1.0,1.0,2.0,2.0,2.0,6.0,8.0,18.0
90025900056976.0,1,2017-10-01,45.0,0.0,32473.9011,0.009571783,0.008852112,,0.0,0.0,0.509265694,0.442376004,0.395033211,0.0,0.924813318,0.0,1.0,0.924813318,41.86885246,1.704918033,15.24590164,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,0.172815969,,1.597524126,2.557836841,1.970371377,0.0,0.0,0.03122657,1.128734177,0.0,105.2131148,1.704918033,38.40163934,0.0,7.0,7.0,2.0,3.0,4.0,4.0,5.0,8.0
90025900115291.0,0,2018-03-01,48.0,68701.67073,111949.6352,0.009870599,0.861558442,0.016084179,1.432165561,0.613683739,0.594539566,0.552374965,0.514407437,53.56558442,87.28532468,1.004428974,37.18181818,87.28532468,182.0983607,50.29508197,97.3442623,2.0,2.0,2.0,0.0,0.0,0.0,994.242457,481.8802862,0.0,0.0,0.0,0.184799933,2.063256135,1.759504719,1.406746814,1.240441727,0.23876,0.11572,0.062817223,1.548181818,0.11572,59.63934426,33.60655738,48.95081967,1.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0
90025900122733.0,0,2018-05-01,45.0,4393.265678,32654.43492,0.204094106,0.199928152,1.516998561,0.158716182,0.134538101,0.625127203,0.52131666,0.461840902,0.131791919,0.979588069,0.071459147,1.0,0.979588069,133.442623,11.31147541,44.76502732,4.0,4.0,4.0,1.0,2.0,2.0,4393.265678,5456.903674,0.805083971,0.240127273,1.0,1.098189845,0.805083971,0.764132069,0.667178131,0.61574715,0.240127273,0.298263636,0.198226055,1.1325,0.298263636,133.442623,14.98360656,63.20947177,4.0,4.0,4.0,0.0,1.0,2.0,5.0,5.0,8.0
90026000029299.0,0,2017-07-01,47.0,0.0,155857.8079,0.012795505,0.019247251,,,0.0,0.53950052,0.459924553,0.415409208,0.0,1.504219763,,1.0,1.504219763,192.0,1.606557377,83.8579235,1.0,1.0,1.0,4.0,6.0,6.0,0.0,7557.851392,0.0,0.0,,0.119232777,0.0,0.588083906,0.484570685,0.420825555,0.0,0.304535214,0.030034749,0.857004922,0.304535214,118.6557377,25.47540984,59.95901639,2.0,2.0,2.0,0.0,0.0,0.0,10.0,12.0,12.0
90026000035874.0,0,2017-09-01,31.0,477.1362025,228725.1876,0.038292736,0.541319149,18.35642136,0.002127861,0.002086068,0.670077841,0.596747585,0.556088786,0.029489362,14.13634043,0.000611,21.1715,14.13634043,82.91803279,2.786885246,31.18688525,3.0,3.0,3.0,6.0,6.0,6.0,477.1362025,8978.83581,0.182616364,0.09700611,3.436507937,0.055597795,0.053140097,0.830509187,0.729253942,0.670373102,0.028228106,0.531201629,0.012105535,0.952217195,0.531201629,82.91803279,6.131147541,32.18579235,3.0,3.0,3.0,4.0,4.0,4.0,8.0,8.0,12.0
90026000040244.0,1,2017-11-01,30.0,260.046837,17499.37052,0.061017513,0.038656661,4.106060606,0.012305882,0.014860354,0.566720361,0.487000023,0.45646847,0.009414537,0.633533863,0.007102408,1.0,0.633533863,92.09836066,4.819672131,36.44590164,2.0,2.0,2.0,3.0,3.0,6.0,0.0,3220.435105,0.012341082,0.006535211,,0.011823525,0.0,0.527491434,0.463416905,0.430482341,0.0,0.529549296,0.00649182,1.057214286,0.529549296,92.09836066,5.245901639,40.25136612,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,6.0
90026000045250.0,0,2018-01-01,41.0,0.0,74939.66647,0.015180261,0.028910247,,0.007809853,0.0,0.512870609,0.461464421,0.432671973,0.0,1.904463043,0.003569336,1.002825835,1.904463043,99.73770492,5.803278689,27.00819672,1.0,2.0,2.0,2.0,4.0,6.0,0.0,4271.615232,0.031549474,0.014035088,,0.0,0.0,0.532455281,0.473038011,0.43446509,0.0,0.444859649,0.0,0.350333333,0.444859649,23.57377049,5.803278689,15.07377049,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0
90026000049899.0,1,2018-04-01,59.0,0.0,6384.636221,0.063405373,0.044086002,,0.020421348,0.0,0.552532189,0.490986699,0.454711778,0.0,0.695303882,0.009087954,1.069069069,0.695303882,38.0,5.836065574,20.86557377,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2513.604929,0.031972519,0.014534535,,0.0,0.0,0.501850408,0.441791665,0.441791665,0.0,0.454594595,0.0,0.661231231,0.454594595,12.52459016,12.52459016,12.52459016,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0
90027900189218.0,0,2017-07-01,28.0,0.0,0.0,,0.0,,0.123426314,,0.470477013,0.470477013,0.470477013,0.0,0.0,0.061713157,12153.0,0.0,57.63934426,57.63934426,57.63934426,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0
90028000135096.0,0,2018-03-01,40.0,0.0,76867.98417,0.011226873,0.035301332,,0.001892514,0.0,0.521614372,0.447280292,0.397448579,0.0,3.144360031,0.001499276,5.173624079,3.144360031,165.5409836,2.721311475,91.67213115,1.0,1.0,1.0,1.0,1.0,3.0,18081.42091,1655.51613,0.024247912,0.000619,0.002220114,0.018592708,10.92192373,0.866302614,0.711034008,0.586064319,0.27875988,0.025522965,0.007494875,1.0871262,0.025522965,139.5081967,2.721311475,91.2,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
201707847826635.0,0,2017-07-01,36.0,0.0,8750.761634,0.015234468,0.012229299,,0.052707662,0.0,0.599484939,0.549162723,0.506416668,0.0,0.802738854,0.021097297,1.07916,0.802738854,112.1639344,10.91803279,45.38797814,2.0,2.0,2.0,2.0,4.0,4.0,0.0,8168.210733,0.0,0.0,,0.051632751,0.0,0.57854058,0.57854058,0.57854058,0.0,0.94112,0.025816376,1.07916,0.94112,13.08196721,13.08196721,13.08196721,2.0,2.0,2.0,0.0,2.0,2.0,12.0,16.0,18.0
201707847882705.0,0,2017-07-01,62.0,0.0,52018.18494,0.099656289,0.021970293,,0.003579384,0.0,0.603677535,0.620320653,0.627854675,0.0,0.220460682,0.000871,0.593770667,0.220460682,45.90163934,15.63934426,31.05386417,9.0,9.0,9.0,0.0,4.0,4.0,0.0,0.0,,0.000405,,,,0.556238106,0.4847573,0.458523648,0.0,0.0,,0.513474667,0.0,44.72131148,15.63934426,28.76502732,1.0,1.0,1.0,0.0,4.0,4.0,4.0,6.0,6.0
