f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
1,201809,45.0,0.0,33048.29109,0.059674621,0.422607143,,0.0,0.0,0.509605512,0.430805224,0.400973075,0.0,7.081857143,0.0,7.107142857,7.081857143,79.63934426,8.786885246,40.73442623,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4302.451104,0.04404416,0.014002463,,,0.0,0.604572658,0.506383869,0.488714723,0.0,0.317918719,,1.097642857,0.317918719,79.63934426,61.21311475,67.80327869,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0
0,201808,56.0,0.0,7823.957478,0.092537377,0.017591253,,0.030764706,0.0,0.55457268,0.48341288,0.440964839,0.0,0.19009889,0.010687501,0.445414847,0.19009889,118.557377,7.737704918,77.14344262,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1806.215902,0.117523129,0.002086155,,0.008771114,0.0,0.586974657,0.56201877,0.526854283,0.0,0.017751017,0.001130467,0.281790393,0.017751017,118.557377,2.786885246,65.53551913,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
0,201808,31.0,0.0,65674.29494,0.022225194,0.012811096,,0.0,0.0,0.518146396,0.446812154,0.398400023,0.0,0.576422231,0.0,1.0,0.576422231,89.63934426,8.032786885,43.90528233,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1609.430952,0.082784185,0.004269782,,,0.0,0.534415458,0.453978473,0.400733111,0.0,0.05157727,,0.424790047,0.05157727,75.3442623,0.491803279,35.83060109,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0
0,201808,48.0,0.0,11928.53274,0.031590912,0.027557437,,0.01125,0.0,0.591356969,0.574461055,0.574461055,0.0,0.872321644,0.005427834,1.0,0.872321644,14.59016393,8.196721311,10.6557377,3.0,3.0,3.0,2.0,3.0,3.0,0.0,524.8217093,0.0910523,0.096333333,,0.032127261,0.0,0.659364047,0.612266615,0.612266615,0.0,1.058,0.032127261,1.068666667,1.058,14.59016393,14.59016393,14.59016393,3.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,7.0
0,201808,43.0,0.0,70808.25449,0.009809158,0.012602965,,0.00131558,0.0,0.496298963,0.42424882,0.376350334,0.0,1.284816214,0.000737,1.0,1.284816214,225.6393443,0.655737705,99.60655738,1.0,2.0,2.0,1.0,1.0,1.0,0.0,186.2753679,0.886524823,0.051519835,,,0.0,0.531209017,0.448398718,0.402437196,0.0,0.058114374,,1.012987013,0.058114374,68.16393443,65.40983607,66.78688525,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0
0,201809,38.0,0.0,118408.417,0.016693838,0.012154527,,,0.0,0.500153782,0.43384963,0.39098595,0.0,0.728084651,,1.0,0.728084651,201.147541,5.901639344,101.5409836,1.0,2.0,2.0,1.0,1.0,2.0,0.0,11732.71797,0.02947747,0.005617135,,,0.0,0.520899191,0.480504347,0.436464831,0.0,0.190556894,,1.0,0.190556894,120.4590164,5.901639344,59.84262295,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0
0,201809,34.0,0.0,40680.11845,0.017596634,0.020320048,,0.0,0.0,0.541256732,0.487122897,0.449959315,0.0,1.15476901,0.0,1.06125,1.15476901,55.80327869,1.803278689,27.45901639,1.0,1.0,1.0,3.0,4.0,4.0,0.0,1181.173991,0.000139,1.48e-05,,0.063982421,0.0,0.712946861,0.635596357,0.529632951,0.0,0.106754751,0.013368442,1.105214286,0.106754751,46.45901639,8.524590164,34.30913349,1.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,12.0
0,201809,43.0,0.0,332.7188219,0.0,0.0,,,0.0,0.58427695,0.500727354,0.442944378,0.0,0.086815068,,1.0,0.086815068,37.24590164,12.26229508,24.75409836,1.0,1.0,1.0,0.0,1.0,1.0,0.0,332.7188219,0.0,0.0,,,0.0,0.768366485,0.768366485,0.768366485,0.0,0.275543478,,0.45575,0.275543478,33.96721311,12.26229508,23.1147541,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0
0,201809,48.0,0.0,94626.31966,0.055050732,0.025811008,,0.0,0.0,0.546743207,0.485054543,0.434728374,0.0,0.468858581,0.0,1.0,0.468858581,108.1311475,2.918032787,49.68306011,1.0,1.0,1.0,2.0,2.0,3.0,0.0,18047.22527,0.026963477,0.002282859,,0.0,0.0,0.442069255,0.440384023,0.42778049,0.0,0.084664873,0.0,0.979686667,0.084664873,108.1311475,2.918032787,62.66467958,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,9.0
0,201809,38.0,147.4375358,16745.30003,0.016063707,0.009112098,1.824444444,0.006990291,0.008804711,0.59433893,0.580045985,0.537147321,0.004994451,0.567247503,0.006795487,1.03,0.567247503,34.95081967,4.819672131,20.7587822,7.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,10.8852459,10.85245902,10.86885246,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0
0,201809,39.0,0.0,171732.0596,0.024470269,0.029008875,,0.00844186,0.0,0.563283276,0.488139707,0.435765685,0.0,1.185474306,0.003818355,3.499153185,1.185474306,173.8360656,0.918032787,87.10772834,2.0,2.0,2.0,2.0,2.0,2.0,0.0,40936.02384,0.025644001,0.009850907,,0.05258488,0.0,0.566309155,0.496753179,0.443028808,0.0,0.384140793,0.009101223,0.70440051,0.384140793,173.8360656,7.836065574,99.30491803,2.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,8.0
1,201809,22.0,618.7241545,1544.925531,0.460428602,0.172880816,1.149668874,0.220103784,0.400488012,1.322294717,0.98809749,0.804100405,0.150374442,0.375478011,0.180397592,1.0,0.375478011,23.40983607,21.18032787,22.29508197,1.0,1.0,1.0,0.0,0.0,2.0,0.0,926.2013768,0.099982304,0.017251382,,0.400326512,0.0,0.549865469,0.459593268,0.579266535,0.0,0.17254435,0.225402974,1.0,0.17254435,23.40983607,14.36065574,18.8852459,1.0,1.0,5.0,0.0,1.0,2.0,3.0,4.0,4.0
0,201808,39.0,0.0,74962.768,0.016376359,0.014382601,,0.014899027,0.0,0.52357299,0.454628174,0.411425112,0.0,0.878253887,0.006437012,1.0,0.878253887,201.147541,5.836065574,61.44730679,2.0,2.0,2.0,2.0,3.0,3.0,0.0,8206.85129,0.055623755,0.017019704,,0.0,0.0,0.537808589,0.490702939,0.451485369,0.0,0.305979064,0.0,0.931490566,0.305979064,53.3442623,5.836065574,20.00819672,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0
0,201808,43.0,0.0,368.8731773,0.306177261,0.040958084,,0.02648,0.0,0.624557937,0.568043887,0.568043887,0.0,0.133772455,0.017514154,1.0,0.133772455,54.75409836,12.29508197,27.54098361,3.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,,0.0,,,,0.456435465,0.456435465,0.456435465,0.0,0.0,,0.0,0.0,54.75409836,1.606557377,28.18032787,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0
0,201808,47.0,0.0,7574.924812,0.104002089,0.01448634,,0.004933333,0.0,0.528294373,0.440960982,0.405108309,0.0,0.13928893,0.00378119,1.0,0.13928893,82.39344262,20.13114754,46.9442623,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2475.355726,0.0,0.0,,,0.0,0.540191753,0.485655769,0.467203669,0.0,0.106120141,,0.181443182,0.106120141,80.68852459,20.13114754,55.87704918,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0,201809,56.0,0.0,9360.822664,0.082328154,0.042016129,,0.0,0.0,0.542312466,0.460920177,0.413604012,0.0,0.510349462,0.0,1.48974359,0.510349462,72.62295082,11.70491803,30.34098361,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2693.280678,0.0539452,0.006955153,,0.0,0.0,0.556712711,0.465682599,0.410181289,0.0,0.128929976,0.0,0.440907298,0.128929976,72.62295082,25.70491803,38.45081967,1.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,11.0
0,201809,54.0,0.0,7148.640421,0.022908481,0.008219291,,0.0,0.0,0.434937021,0.394031317,0.369214847,0.0,0.358788129,0.0,1.0,0.358788129,64.13114754,10.6557377,28.54644809,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,10.6557377,10.6557377,10.6557377,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,5.0
1,201809,35.0,0.0,47459.18003,0.014788947,0.016896073,,0.001615921,0.0,0.557891535,0.478866045,0.45568786,0.0,1.142479804,0.001016713,1.0,1.142479804,166.9508197,2.786885246,41.38360656,2.0,2.0,2.0,2.0,4.0,4.0,0.0,555.846584,0.078014184,0.088,,0.0,0.0,0.501850408,0.392703703,0.392703703,0.0,1.128,0.0,1.943,1.128,16.32786885,16.32786885,16.32786885,1.0,1.0,1.0,0.0,1.0,1.0,8.0,9.0,10.0
0,201809,28.0,0.0,6886.130376,0.074578129,0.072430556,,0.083615654,0.0,0.609198383,0.50607281,0.45901497,0.0,0.971203704,0.054319161,1.063354037,0.971203704,80.19672131,16.62295082,43.44262295,3.0,3.0,3.0,0.0,1.0,3.0,0.0,4902.486279,0.077402076,0.071801242,,0.0,0.0,0.519615014,0.434411176,0.41154743,0.0,0.927639752,0.0,1.063354037,0.927639752,16.62295082,16.62295082,16.62295082,1.0,1.0,1.0,0.0,1.0,1.0,7.0,10.0,11.0
0,201809,41.0,0.0,839.6992212,0.04897561,0.003346667,,,0.0,0.519615014,0.434411176,0.381169124,0.0,0.068333333,,0.6712,0.068333333,141.6393443,59.96721311,100.8032787,1.0,1.0,1.0,0.0,0.0,0.0,0.0,839.6992212,0.04897561,0.002758242,,,0.0,0.549865469,0.459593268,0.402437196,0.0,0.056318681,,0.6712,0.056318681,96.81967213,59.96721311,78.39344262,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0
0,201808,41.0,0.0,34455.552,0.03904161,0.013557059,,,0.0,0.568906588,0.48179142,0.423936208,0.0,0.347246399,,1.0,0.347246399,150.0983607,2.918032787,85.94098361,1.0,1.0,1.0,1.0,1.0,1.0,648.702293,3488.917389,0.071472436,0.009831698,0.384400407,,0.185932259,1.075671272,0.971778434,0.874639792,0.025576711,0.137559296,,0.46515,0.137559296,155.704918,2.918032787,93.67681499,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,9.0
0,201809,60.0,0.0,47199.36597,0.038212755,0.025495541,,0.01526236,0.0,0.551080322,0.470558789,0.429006516,0.0,0.667199755,0.003712192,0.9312125,0.667199755,397.6065574,5.114754098,138.3909206,2.0,2.0,2.0,2.0,2.0,2.0,0.0,44216.838,0.037330535,0.029057752,,,0.0,0.536948654,0.476037204,0.436531202,0.0,0.778390985,,0.9312125,0.778390985,397.6065574,5.114754098,95.10538642,1.0,1.0,1.0,2.0,2.0,2.0,4.0,7.0,9.0
1,201808,51.0,2482.559147,115203.4001,0.03250617,0.029338214,1.508452017,,0.021549357,0.857275037,0.708616032,0.604945278,0.019449219,0.902542921,,1.0,0.902542921,139.4098361,4.655737705,60.04098361,2.0,2.0,2.0,1.0,1.0,1.0,0.0,305.8177147,,,,,0.0,0.61622133,0.61622133,0.61622133,0.0,0.638275862,,0.697586207,0.638275862,4.655737705,4.655737705,4.655737705,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0
0,201808,34.0,,1567.346577,0.091886196,0.0872,,,,0.561764106,0.561764106,0.561764106,,0.949,,1.0,0.949,9.967213115,9.967213115,9.967213115,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1567.346577,0.091886196,0.03502008,,0.347872304,0.0,0.593682908,0.633662983,1.2482041,0.0,0.381124498,0.259045528,1.957248322,0.381124498,47.86885246,9.967213115,28.91803279,1.0,1.0,7.0,1.0,1.0,1.0,7.0,8.0,11.0
0,201809,33.0,0.0,499.3729393,0.125123153,0.008738532,,,0.0,0.592847671,0.509626396,0.509626396,0.0,0.06983945,,0.2734375,0.06983945,18.6557377,5.803278689,12.2295082,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.0,,,,0.539442621,0.445697973,0.445697973,0.0,0.0,,0.2734375,0.0,18.6557377,18.6557377,18.6557377,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0
0,201809,25.0,0.0,1886.001914,0.031614701,0.004589128,,0.017234429,0.0,0.563602874,0.490286414,0.453072166,0.0,0.145158028,0.008260071,0.401700405,0.145158028,72.09836066,5.967213115,32.61748634,1.0,1.0,2.0,3.0,3.0,3.0,0.0,1631.567411,0.011778919,0.003038961,,,0.0,0.52098946,0.467273515,0.428943635,0.0,0.258,,0.401700405,0.258,72.09836066,6.229508197,46.06557377,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0
0,201808,47.0,136.7446609,1225.41074,0.19336122,0.013628669,1.732769045,0.013307373,0.111590878,0.546795722,0.476459404,0.425774563,0.007865254,0.070482948,0.007885578,1.0,0.070482948,96.75409836,21.27868852,42.44262295,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,,0.326351007,0.326351007,0.326351007,0.0,0.0,0.0,0.9085,0.0,21.27868852,21.27868852,21.27868852,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0
0,201808,26.0,0.0,148.3951625,0.041202673,0.033636364,,,0.0,0.739465596,0.739465596,0.739465596,0.0,0.816363636,,0.521818182,0.816363636,6.655737705,6.655737705,6.655737705,1.0,1.0,1.0,1.0,1.0,1.0,0.0,148.3951625,0.041202673,0.033636364,,,0.0,0.739465596,0.739465596,0.739465596,0.0,0.816363636,,0.521818182,0.816363636,6.655737705,6.655737705,6.655737705,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0
0,201808,48.0,0.0,54177.95896,0.049165389,0.065614044,,0.033740971,0.0,0.52894661,0.470325494,0.447722675,0.0,1.334557597,0.010436777,1.182172285,1.334557597,101.2786885,1.114754098,34.71721311,2.0,2.0,2.0,3.0,4.0,5.0,0.0,31949.13952,0.044223822,0.017217304,,0.037201016,0.0,0.515866124,0.487316542,0.446990637,0.0,0.389321932,0.007983239,1.072219101,0.389321932,101.2786885,4.721311475,66.3559719,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0
0,201808,48.0,0.0,3338.333221,0.100424398,0.048222749,,0.01061008,0.0,0.554347418,0.529896102,0.529896102,0.0,0.480189573,0.005192782,1.0,0.480189573,10.06557377,9.704918033,9.890710383,2.0,2.0,2.0,3.0,3.0,3.0,0.0,210.2108759,0.078369906,0.022222222,,0.0,0.0,0.493075434,0.493075434,0.493075434,0.0,0.283555556,0.0,1.0,0.283555556,9.901639344,9.901639344,9.901639344,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0
0,201809,46.0,0.0,680.5685849,0.630687318,0.080556414,,0.091116173,0.0,0.531203617,0.463867345,0.419915672,0.0,0.127727975,0.039497134,0.999944444,0.127727975,155.6721311,39.3442623,108.5639344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.789009977,0.789009977,0.789009977,0.0,0.0,,0.9999,0.0,143.0491803,33.14754098,71.7704918,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0,201809,27.0,0.0,1893.886263,0.045967042,0.001677215,,,0.0,0.520673166,0.463780634,0.420086396,0.0,0.036487342,,0.378774775,0.036487342,40.81967213,0.459016393,23.95628415,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1893.886263,0.045967042,0.001289538,,,0.0,0.537725242,0.479266507,0.434165954,0.0,0.028053528,,0.378774775,0.028053528,40.81967213,0.459016393,24.3852459,1.0,1.0,1.0,1.0,1.0,1.0,5.0,13.0,16.0
0,201809,45.0,365.6450887,965.3882202,0.421177668,0.073,1.112007168,0.05368,0.378754454,1.634830049,1.362159925,1.270317292,0.065647059,0.173323529,0.037388906,1.0,0.173323529,46.68852459,12.91803279,31.72131148,9.0,9.0,9.0,0.0,1.0,1.0,0.0,599.7431315,0.068287353,0.027777778,,0.0,0.0,0.501850408,0.392703703,0.392703703,0.0,0.406777778,0.0,0.962333333,0.406777778,12.91803279,12.91803279,12.91803279,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0
1,201808,26.0,0.0,2877.676348,0.007350408,0.005378151,,0.025627367,0.0,0.525773811,0.447116163,0.403938921,0.0,0.731680672,0.023287708,1.616842105,0.731680672,64.13114754,42.03278689,53.08196721,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2877.676348,0.007350408,0.005378151,,0.025627367,0.0,0.525773811,0.447116163,0.403938921,0.0,0.731680672,0.023287708,1.616842105,0.731680672,64.13114754,42.03278689,53.08196721,2.0,2.0,4.0,0.0,0.0,0.0,7.0,7.0,7.0
1,201808,25.0,0.0,25971.57224,0.028303089,0.018845351,,0.0,0.0,0.59247389,0.59247389,0.59247389,0.0,0.665840786,0.0,1.0,0.665840786,8.032786885,1.049180328,6.286885246,1.0,1.0,1.0,4.0,4.0,4.0,0.0,116.9965183,0.0,0.0,,0.0,0.0,0.639465596,0.639465596,0.639465596,0.0,0.160681818,0.0,0.340909091,0.160681818,8.032786885,8.032786885,8.032786885,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0
0,201808,62.0,0.0,0.0,,0.0,,0.0,,0.501603687,0.431195401,0.38341419,0.0,0.0,0.0,1.0,0.0,35.96721311,30.72131148,33.3442623,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.912870929,0.912870929,0.912870929,0.0,0.0,0.0,0.003259615,0.0,4.196721311,0.754098361,2.475409836,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0
0,201808,22.0,0.0,783.2803873,0.096011817,0.038299663,,0.0,0.0,0.424106577,0.424106577,0.424106577,0.0,0.398905724,0.0,0.999090909,0.398905724,16.13114754,5.442622951,8.573770492,1.0,1.0,1.0,3.0,4.0,4.0,0.0,741.1329936,0.044603033,0.016835017,,0.0,0.0,0.403296375,0.403296375,0.403296375,0.0,0.377441077,0.0,0.999090909,0.377441077,16.13114754,5.442622951,9.169398907,1.0,1.0,1.0,2.0,3.0,3.0,11.0,18.0,19.0
0,201808,36.0,0.0,19839.5577,0.026426366,0.012310078,,0.004488175,0.0,0.529569381,0.450425936,0.40875948,0.0,0.465825581,0.002583366,0.906730435,0.465825581,86.95081967,17.31147541,32.83060109,1.0,2.0,2.0,0.0,2.0,2.0,0.0,19741.33635,0.021582433,0.012590244,,0.0,0.0,0.510377419,0.429040664,0.388573974,0.0,0.583356098,0.0,0.906730435,0.583356098,26.16393443,17.93442623,22.04918033,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
0,201808,45.0,881.5850897,11024.51607,0.106142241,0.035178571,1.327344189,0.197459272,0.079965876,0.839823467,0.680367695,0.58085624,0.026502976,0.331428571,0.084041875,0.581385714,0.331428571,139.1803279,10.49180328,64.68306011,6.0,6.0,6.0,1.0,1.0,2.0,881.5850897,11024.51607,0.09532148,0.037115385,1.192026951,0.197459272,0.079965876,1.67399662,1.335598271,1.119955309,0.031136364,0.389370629,0.061434021,0.81394,0.389370629,39.73770492,13.08196721,23.45081967,6.0,6.0,6.0,0.0,1.0,3.0,4.0,4.0,6.0
0,201808,62.0,0.0,0.0,,0.0,,,,0.278459824,0.278459824,0.278459824,0.0,0.0,,0.0,0.0,30.29508197,6.295081967,17.59836066,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,,,0.182574186,0.182574186,0.182574186,0.0,0.0,,0.0,0.0,73.21311475,6.295081967,23.3852459,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,4.0
0,201809,23.0,0.0,0.0,,0.0,,0.023533835,,0.539702638,0.517246489,0.517246489,0.0,0.0,0.018660943,0.886666667,0.0,12.36065574,4.0,9.540983607,2.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,12.26229508,12.26229508,12.26229508,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0
0,201809,35.0,0.0,82489.04635,0.009173086,0.011167271,,0.000289,0.0,0.504246506,0.454485676,0.414653414,0.0,1.21739521,0.000264,1.0,1.21739521,110.1311475,45.27868852,82.37704918,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3967.959559,0.042450875,0.003612452,,,0.0,0.576713152,0.527429907,0.496899221,0.0,0.085097226,,0.53508,0.085097226,110.1311475,6.852459016,38.5942623,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0
0,201809,47.0,0.0,2709.837755,0.0,0.0,,,0.0,0.727163211,0.727163211,0.727163211,0.0,0.368513966,,0.456815227,0.368513966,18.52459016,0.557377049,7.431693989,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2709.837755,0.0,0.0,,,0.0,0.873325903,0.873325903,0.873325903,0.0,0.549718324,,0.456815227,0.549718324,3.213114754,3.213114754,3.213114754,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,8.0
1,201809,34.0,0.0,70761.50091,0.025655523,0.019213549,,0.038079274,0.0,0.595831109,0.509652727,0.465712931,0.0,0.748905008,0.023898371,1.0,0.748905008,67.50819672,16.6557377,31.01639344,2.0,3.0,3.0,0.0,1.0,3.0,0.0,2573.598628,0.045998981,0.003006204,,,0.0,0.789009977,0.789009977,0.789009977,0.0,0.065353708,,0.785069399,0.065353708,63.50819672,16.6557377,38.17486339,1.0,1.0,1.0,0.0,1.0,1.0,8.0,11.0,12.0
0,201809,28.0,0.0,2025.436444,0.0,0.0,,,0.0,0.677340193,0.677340193,0.677340193,0.0,0.512924775,,0.665145228,0.512924775,8.950819672,2.885245902,5.918032787,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2025.436444,0.0,0.0,,,0.0,0.799331995,0.799331995,0.799331995,0.0,0.512946058,,0.665145228,0.512946058,2.885245902,2.885245902,2.885245902,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0
1,201808,29.0,0.0,82.50904367,1.85,0.034774436,,0.398691431,0.0,0.531209017,0.448398718,0.428227131,0.0,0.018796992,0.29515625,0.2369,0.018796992,91.60655738,66.91803279,79.26229508,1.0,1.0,1.0,0.0,0.0,0.0,0.0,82.50904367,0.0,0.0,,0.398691431,0.0,0.912870929,0.912870929,0.912870929,0.0,0.075757576,0.398691431,0.717878788,0.075757576,66.91803279,66.91803279,66.91803279,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
0,201809,56.0,0.0,74839.84283,0.016961707,0.014969787,,,0.0,0.556303797,0.464666219,0.414122604,0.0,0.8825637,,1.0,0.8825637,235.9344262,22.6557377,86.75409836,4.0,4.0,4.0,0.0,0.0,1.0,191.6372144,591.6901805,0.045315541,0.000978,0.139914163,0.335588491,0.323881012,0.902200837,0.715411372,0.618969936,0.006988602,0.021577684,0.097701546,0.783237113,0.021577684,129.6393443,22.6557377,72.3793911,1.0,1.0,1.0,0.0,0.0,1.0,10.0,10.0,14.0
0,201808,64.0,0.0,16654.88135,0.022446311,0.01783971,,0.0,0.0,0.516257278,0.453956958,0.42660072,0.0,0.794772477,0.0,0.929526316,0.794772477,50.03278689,8.196721311,32.04371585,1.0,1.0,1.0,1.0,1.0,2.0,0.0,16654.22144,0.020565043,0.018052174,,0.0,0.0,0.519615014,0.446411888,0.418545403,0.0,0.877808696,0.0,0.929526316,0.877808696,36.95081967,8.196721311,22.54644809,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
0,201808,57.0,0.0,50556.48022,0.017483935,0.008264731,,,0.0,0.530333788,0.452568595,0.407284185,0.0,0.472704293,,1.0,0.472704293,137.1147541,15.80327869,62.24590164,2.0,2.0,2.0,0.0,1.0,2.0,0.0,23543.43787,0.00546076,0.001246575,,0.0,0.0,0.557561954,0.484126826,0.428292492,0.0,0.228278669,0.0,0.611615202,0.228278669,137.1147541,2.524590164,72.24408015,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0
0,201808,56.0,0.0,14264.33087,0.089673472,0.011206198,,0.0,0.0,0.513373396,0.430798286,0.404566374,0.0,0.124966696,0.0,0.20778711,0.124966696,122.5245902,17.40983607,62.87431694,1.0,1.0,1.0,0.0,1.0,1.0,0.0,14264.33087,0.089673472,0.005413402,,,0.0,0.537408135,0.459292525,0.474144136,0.0,0.060367935,,0.20778711,0.060367935,122.5245902,30.72131148,78.45081967,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0
0,201809,58.0,0.0,47213.81679,0.016772233,0.009216572,,0.002166255,0.0,0.502556949,0.424670867,0.376658956,0.0,0.549513708,0.001404244,1.0,0.549513708,69.08196721,22.52459016,50.73224044,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1815.042939,0.079300344,0.007172131,,,0.0,0.553493856,0.462055486,0.408176372,0.0,0.090442623,,0.59454902,0.090442623,65.37704918,0.754098361,29.28688525,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0
0,201809,53.0,0.0,214654.186,0.01391396,0.009104337,,0.005861494,0.0,0.586351772,0.479932296,0.418799747,0.0,0.654331107,0.005005287,1.0,0.654331107,254.0655738,57.86885246,137.5122951,9.0,9.0,9.0,0.0,0.0,0.0,0.0,8682.803274,0.068349066,0.004422628,,,0.0,0.533386743,0.444876455,0.388770389,0.0,0.064706494,,0.264364891,0.064706494,254.0655738,21.14754098,146.863388,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0
0,201809,35.0,0.0,0.0,,0.0,,0.0,,0.494257489,0.430546736,0.390075039,0.0,0.0,0.0,0.320094937,0.0,140.9180328,34.03278689,95.63934426,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.479644629,0.453427027,0.453427027,0.0,0.0,0.0,0.320094937,0.0,65.60655738,34.03278689,49.81967213,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0
