mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all,f_3pva18m
201710,31.0,0.0,37510.68708,0.033118998,0.019628212,,0.0,0.0,0.53036662,0.46774601,0.443919414,0.0,0.59265719,0.0,1.478029294,0.59265719,95.60655738,3.245901639,31.20947177,2.0,2.0,2.0,8.0,12.0,12.0,0.0,1524.692448,0.0,0.0,,0.0,0.0,0.519615014,0.453427027,0.453427027,0.0,0.100136364,0.0,0.522727273,0.100136364,14.03278689,14.03278689,14.03278689,1.0,1.0,1.0,0.0,2.0,2.0,4.0,8.0,16.0,0
201710,29.0,0.0,3296.996261,0.063425057,0.0320795,,0.022234513,0.0,0.460774046,0.414223247,0.380372928,0.0,0.505785908,0.013482513,1.965217391,0.505785908,67.37704918,7.245901639,25.76393443,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,7.245901639,7.245901639,7.245901639,0.0,0.0,0.0,1.0,1.0,1.0,8.0,10.0,10.0,0
201710,55.0,1010.164739,494276.5795,0.028088946,0.032965011,13.74400408,0.023884536,0.002043724,0.546165203,0.470776806,0.432373068,0.002398501,1.173593721,0.003251719,1.510903427,1.173593721,162.6885246,6.163934426,61.12170889,3.0,3.0,3.0,1.0,8.0,9.0,0.0,258956.4783,0.019274945,0.012483434,,0.048746207,0.0,0.551570577,0.476723276,0.434104945,0.0,0.647650799,0.005662346,0.740308411,0.647650799,162.6885246,13.93442623,76.8659595,2.0,2.0,2.0,0.0,2.0,3.0,13.0,19.0,25.0,0
201710,32.0,1277.010434,8096.266771,0.268829984,0.175525871,1.704386437,0.256704811,0.157728305,0.884249004,0.737072463,0.677145744,0.102984785,0.6529252,0.163196406,1.0,0.6529252,40.81967213,5.803278689,23.59562842,3.0,3.0,3.0,1.0,1.0,4.0,1211.8884,1897.817579,0.674784971,0.378324873,1.056713455,0.793366296,0.638569488,0.743439547,0.618369273,0.54795131,0.358020305,0.560659898,0.43224334,1.348333333,0.560659898,72.91803279,22.42622951,39.13934426,2.0,2.0,2.0,0.0,0.0,1.0,7.0,9.0,14.0,0
201710,50.0,0.0,26309.30162,0.0088495,0.004542407,,0.0,0.0,0.507779749,0.433788106,0.390150898,0.0,0.51329534,0.0,1.0,0.51329534,105.8688525,0.098360656,46.92896175,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,0.0,,,,0.569035594,0.569035594,0.569035594,0.0,0.0,,0.403225806,0.0,70.95081967,70.95081967,70.95081967,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0
201710,26.0,0.0,2920.010134,0.037189596,0.009721731,,0.0188,0.0,0.501718236,0.427755171,0.37893012,0.0,0.261409959,0.011569231,1.0,0.261409959,44.81967213,23.3442623,30.57923497,1.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,0
201710,42.0,23.54015466,57057.89839,0.029388559,0.034094363,71.23357664,0.000289,0.000413,0.776049345,0.63692674,0.574030637,0.000479,1.160123675,0.00013,1.0,1.160123675,172.9508197,21.44262295,74.81311475,4.0,4.0,4.0,0.0,0.0,1.0,23.54015466,214.4387812,0.238782051,0.000435,2.175182482,0.00244,0.109775641,1.042325868,0.910131312,0.780639792,0.0002,0.001820835,0.000872,0.1,0.001820835,81.50819672,6.62295082,31.77985948,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,0
201710,20.0,0.0,7566.522891,0.054707379,0.02093913,,0.0,0.0,0.407753457,0.360803121,0.360803121,0.0,0.382747826,0.0,1.0,0.382747826,15.21311475,14.26229508,14.73770492,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,14.26229508,14.26229508,14.26229508,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0
201710,39.0,0.0,56589.15721,0.013123216,0.014154991,,,0.0,0.536743774,0.476407541,0.467890582,0.0,1.078622099,,1.0,1.078622099,51.27868852,11.37704918,31.32786885,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2187.172472,0.071883102,0.07625,,,0.0,0.587145303,0.587145303,0.587145303,0.0,1.06075,,1.06075,1.06075,11.37704918,11.37704918,11.37704918,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,9.0,0
201710,52.0,0.0,11560.6215,0.039134377,0.0050048,,0.001765893,0.0,0.523300769,0.437175314,0.384610858,0.0,0.127887549,0.001234039,0.519463339,0.127887549,165.3770492,29.83606557,97.08196721,2.0,2.0,2.0,0.0,0.0,0.0,0.0,11560.6215,0.030840802,0.003468972,,,0.0,0.525857939,0.750750405,0.697106212,0.0,0.112479938,,0.538296412,0.112479938,165.3770492,62.36065574,114.284153,1.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,3.0,0
201710,60.0,0.0,120904.2963,0.043922779,0.012582467,,0.0,0.0,0.514235606,0.452914272,0.408176064,0.0,0.286467924,0.0,0.737317559,0.286467924,383.2131148,9.540983607,92.06557377,1.0,1.0,1.0,3.0,4.0,4.0,0.0,65665.17552,0.043986697,0.006653413,,0.0,0.0,0.531617805,0.456761595,0.406090655,0.0,0.151259656,0.0,0.505167644,0.151259656,383.2131148,1.37704918,96.62090164,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,0
201710,39.0,0.0,2595.087269,0.190359531,0.191666667,,0.0624,0.0,0.737102868,0.620513938,0.549921277,0.0,1.006866667,0.045241433,1.0,1.006866667,97.60655738,12.91803279,80.66885246,4.0,4.0,4.0,0.0,1.0,1.0,,2023.25052,0.021231423,0.016666667,,,,0.501850408,0.501850408,0.501850408,,0.785,,1.0,0.785,12.91803279,12.91803279,12.91803279,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0
201710,49.0,0.0,27812.77865,0.019534677,0.007860666,,0.001935275,0.0,0.4885183,0.42859027,0.393086941,0.0,0.402395489,0.001611815,1.0,0.402395489,201.5081967,7.93442623,90.94613583,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1037.485065,0.041404439,0.000836,,0.0,0.0,0.523804255,0.497749247,0.463573517,0.0,0.020200736,0.0,0.430117435,0.020200736,154.0655738,7.93442623,100.848816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0
201710,30.0,0.0,2.061911358,0.083333333,1.87e-05,,0.0069,0.0,0.519050931,0.452262359,0.417713713,0.0,0.000224,0.006677635,2.0,0.000224,31.18032787,21.04918033,26.1147541,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.061911358,0.083333333,4.26e-05,,0.155655656,0.0,0.536251454,0.485879946,0.485879946,0.0,0.000511,0.155655656,0.085021277,0.000511,21.04918033,21.04918033,21.04918033,2.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,7.0,0
201710,58.0,0.0,9216.400116,0.141373653,0.211732842,,0.00486,0.0,0.510426887,0.431307407,0.388679699,0.0,1.497682471,0.00254888,3.122268015,1.497682471,217.7704918,20.75409836,86.86338798,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1256.563146,0.048953918,0.039777778,,,0.0,0.501850408,0.423952812,0.381169124,0.0,0.812555556,,1.395888889,0.812555556,98.29508197,98.29508197,98.29508197,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0
201710,32.0,0.0,173470.1489,0.010945265,0.0113241,,0.005205714,0.0,0.510477505,0.481877316,0.481877316,0.0,1.034611778,0.003751071,1.0,1.034611778,13.60655738,0.327868852,9.160655738,1.0,1.0,1.0,2.0,5.0,5.0,0.0,4025.194622,0.004311449,0.003607143,,0.0,0.0,0.545467126,0.510093902,0.510093902,0.0,0.836642857,0.0,0.732,0.836642857,13.60655738,7.016393443,10.31147541,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,9.0,0
201710,61.0,0.0,56639.50221,0.025695243,0.026534506,,0.014426508,0.0,0.548786086,0.472485853,0.428718707,0.0,1.032662191,0.005223948,1.686246418,1.032662191,258.3934426,0.06557377,69.91058122,3.0,3.0,3.0,2.0,3.0,3.0,0.0,7539.378879,0.03190665,0.00432566,,0.019356881,0.0,0.55151927,0.490224171,0.462419219,0.0,0.135572378,0.008997504,1.199383954,0.135572378,258.3934426,16.42622951,89.65807963,2.0,2.0,2.0,0.0,2.0,2.0,5.0,6.0,9.0,0
201710,39.0,0.0,32062.54978,0.025731266,0.022023891,,0.0,0.0,0.515025177,0.515025177,0.515025177,0.0,0.855919453,0.0,1.0,0.855919453,26.13114754,10.06557377,15.80327869,1.0,1.0,1.0,2.0,2.0,2.0,0.0,373.5496076,0.1149954,0.033333333,,0.0,0.0,0.462165997,0.462165997,0.462165997,0.0,0.289866667,0.0,0.415066667,0.289866667,11.21311475,11.21311475,11.21311475,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,17.0,0
201710,44.0,0.0,53424.46693,0.036311358,0.017423081,,0.0,0.0,0.540492888,0.469899072,0.42068484,0.0,0.479824565,0.0,0.746281901,0.479824565,126.6229508,0.950819672,40.36065574,1.0,1.0,1.0,3.0,4.0,5.0,0.0,51416.68074,0.032516032,0.010554405,,0.0,0.0,0.557109207,0.49026768,0.442180286,0.0,0.324590786,0.0,0.746281901,0.324590786,87.18032787,3.278688525,32.76952748,1.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,0
201710,49.0,0.0,87978.49293,0.011028845,0.036953179,,,0.0,0.524612889,0.453939877,0.404439157,0.0,3.350593855,,4.577506012,3.350593855,109.0819672,7.016393443,58.04098361,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1745.236138,0.0,0.0,,0.0,0.0,0.556653144,0.470516442,0.448746068,0.0,0.052599689,0.0,0.21334,0.052599689,50.91803279,2.262295082,18.95081967,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0
201710,61.0,0.0,53296.62842,0.011383786,0.060255973,,0.00077,0.0,0.55421298,0.490938474,0.449703391,0.0,5.293139932,0.000653,6.815123457,5.293139932,107.3114754,10.29508197,42.64262295,1.0,1.0,1.0,1.0,2.0,2.0,,775.9659742,0.027679362,0.0125,,,,0.519615014,0.519615014,0.519615014,,0.4516,,1.0,0.4516,10.29508197,10.29508197,10.29508197,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,0
201710,21.0,0.0,6969.775866,0.033823928,0.032582108,,0.0,0.0,0.546534551,0.546534551,0.546534551,0.0,0.963285758,0.0,1.0,0.963285758,20.39344262,0.852459016,6.0,1.0,1.0,1.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.0,0
201710,43.0,0.0,97489.74637,0.007162811,0.00897368,,0.000363,0.0,0.518449448,0.44186502,0.408186287,0.0,1.252815315,0.000239,3.034484365,1.252815315,198.6229508,4.590163934,46.52094718,3.0,3.0,3.0,1.0,2.0,5.0,0.0,6299.998327,0.0,0.0,,,0.0,0.553842259,0.468742276,0.417621773,0.0,0.121447499,,0.243982684,0.121447499,198.6229508,18.0,110.0819672,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0
201710,64.0,0.0,417.5370499,0.358847737,0.031709091,,,0.0,0.633393563,0.576409471,0.558072167,0.0,0.088363636,,0.33955,0.088363636,154.9508197,2.655737705,81.07377049,1.0,1.0,1.0,2.0,2.0,2.0,0.0,338.4971145,0.047208122,0.0124,,,0.0,0.873325903,0.873325903,0.873325903,0.0,0.262666667,,0.905466667,0.262666667,2.655737705,2.655737705,2.655737705,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0
201710,46.0,1741.971445,17026.92034,0.128734669,0.14190026,1.258318538,0.077662044,0.102306901,0.715843812,0.64114071,0.58184386,0.112769744,1.102269188,0.069891597,1.044427141,1.102269188,148.0983607,4.786885246,88.16393443,3.0,3.0,3.0,1.0,1.0,1.0,1741.971445,15388.04446,0.124905087,0.024720442,1.103373446,0.082678339,0.113202912,0.715702545,0.688440198,0.616461006,0.02240442,0.197913812,0.016594663,1.044427141,0.197913812,148.0983607,26.06557377,103.6229508,3.0,3.0,3.0,0.0,0.0,0.0,8.0,11.0,12.0,0
201710,59.0,0.0,3421.741898,0.098724515,0.063215434,,,0.0,0.540175439,0.476982423,0.44296471,0.0,0.640321543,,0.70931677,0.640321543,95.80327869,2.032786885,56.18579235,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1729.599977,0.098350884,0.061490683,,,0.0,0.501850408,0.423952812,0.374087325,0.0,0.625217391,,0.666770186,0.625217391,70.72131148,70.72131148,70.72131148,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0
201710,62.0,0.0,7008.60853,0.087278433,0.068461538,,,0.0,0.528790146,0.4574122,0.407502079,0.0,0.784403846,,3.0,0.784403846,200.9508197,24.52459016,96.78688525,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.665252121,0.577415283,0.510744814,0.0,0.0,0.0,0.48148,0.0,64.8852459,18.36065574,40.13114754,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0
201710,59.0,0.0,14746.10273,0.059321836,0.01093604,,0.0,0.0,0.524270526,0.474873823,0.44033084,0.0,0.184351002,0.0,0.384680851,0.184351002,187.8688525,5.114754098,40.53688525,2.0,2.0,2.0,6.0,8.0,10.0,0.0,6755.165259,0.000789,9.22e-05,,0.0,0.0,0.530592056,0.456441371,0.413923139,0.0,0.116934608,0.0,0.384680851,0.116934608,67.83606557,5.114754098,29.43032787,1.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,8.0,0
201710,36.0,0.0,5592.935108,0.038906673,0.005049537,,,0.0,0.512011647,0.43839811,0.394688749,0.0,0.129785874,,0.471374046,0.129785874,82.98360656,9.704918033,55.50409836,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4261.497035,0.0,0.0,,,0.0,0.531209017,0.448398718,0.394809771,0.0,0.562590909,,0.536666667,0.562590909,75.93442623,72.42622951,74.18032787,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0
201710,47.0,0.0,66208.31734,0.02505437,0.013755468,,,0.0,0.524350149,0.444198135,0.400354817,0.0,0.549024693,,0.772,0.549024693,225.5409836,2.360655738,99.75136612,2.0,2.0,2.0,2.0,4.0,4.0,0.0,40001.76764,0.007057439,0.001970993,,0.0,0.0,0.536629331,0.465989387,0.409614156,0.0,0.279278782,0.0,0.595768,0.279278782,225.5409836,0.950819672,98.67540984,1.0,1.0,1.0,3.0,3.0,3.0,5.0,8.0,8.0,0
201710,44.0,0.0,33608.46782,0.00763308,0.005972287,,0.001779091,0.0,0.534166893,0.46116865,0.417497179,0.0,0.782421556,0.001322539,1.0,0.782421556,73.04918033,5.475409836,42.7704918,3.0,3.0,3.0,2.0,2.0,2.0,1398.83503,631.4603532,0.003265306,0.000306,0.00147402,0.268399382,2.215238095,0.947724298,0.821806187,0.728632919,0.207678571,0.09375,0.156743895,1.371529412,0.09375,64.09836066,10.16393443,36.34098361,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,8.0,0
201710,25.0,0.0,9689.044617,0.024151158,0.0071705,,0.012423909,0.0,0.523265497,0.438836562,0.383249557,0.0,0.296900868,0.003917048,1.0,0.296900868,50.06557377,18.68852459,33.46885246,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,,,0.637623643,0.637623643,0.699554663,0.0,0.0,,0.023885714,0.0,18.68852459,18.0,18.3442623,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,0
201710,59.0,0.0,0.0,,0.0,,0.02621347,,0.639465596,0.639465596,0.639465596,0.0,0.0,0.02621347,0.15946,0.0,64.59016393,3.704918033,34.14754098,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.799331995,0.799331995,0.799331995,0.0,0.0,,0.0,0.0,3.704918033,3.704918033,3.704918033,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0
201710,41.0,2273.257272,2324.63323,1.022026757,0.959076091,1.045124717,0.878435518,0.977899327,1.466725043,1.305184995,1.177066754,0.917666644,0.938406048,0.309612519,0.559763314,0.938406048,90.95081967,3.803278689,27.43715847,7.0,7.0,7.0,4.0,4.0,4.0,1210.170141,0.0,,0.0,0.0,1.493733027,,5.121025328,5.121025328,5.121025328,0.391277778,0.0,0.769947238,1.063777778,0.0,62.45901639,32.03278689,47.24590164,9.0,9.0,9.0,0.0,0.0,0.0,3.0,4.0,6.0,0
201710,55.0,0.0,185716.356,0.026143555,0.020489271,,,0.0,0.542641086,0.478567105,0.47030651,0.0,0.783721699,,1.0,0.783721699,219.7704918,9.37704918,98.41728763,2.0,2.0,9.0,1.0,1.0,2.0,0.0,63462.19507,0.033919965,0.009665175,,,0.0,0.471156814,0.431887336,0.441230245,0.0,0.284940596,,0.949364754,0.284940596,130.6557377,65.37704918,100.7728337,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,7.0,0
201710,27.0,0.0,26150.53444,0.02749159,0.02849321,,0.0,0.0,0.550361178,0.484886388,0.467641979,0.0,1.036433718,0.0,1.0,1.036433718,18.19672131,3.245901639,11.32786885,1.0,1.0,1.0,3.0,5.0,6.0,0.0,175.7779432,0.129032258,0.064705882,,0.0,0.0,0.501850408,0.441791665,0.441791665,0.0,0.501470588,0.0,0.341666667,0.501470588,18.19672131,18.19672131,18.19672131,1.0,1.0,1.0,0.0,0.0,1.0,7.0,13.0,17.0,0
201710,60.0,0.0,10709.05211,0.036245487,0.020858726,,0.0,0.0,0.401868521,0.378080331,0.359093519,0.0,0.575484765,0.0,1.0,0.575484765,138.2622951,0.098360656,37.56284153,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,,0.0,,0.0,,0.152145155,0.152145155,0.152145155,0.0,0.0,0.0,0.1515,0.0,8.786885246,0.098360656,4.830601093,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,6.0,0
201710,46.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.142444444,0.0,116.3278689,15.01639344,65.67213115,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.142444444,0.0,116.3278689,15.01639344,65.67213115,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,0
201710,25.0,0.0,8123.243445,0.07513326,0.222,,0.0,0.0,0.54151462,0.454091252,0.424352339,0.0,2.95475,0.0,5.725,2.95475,40.29508197,3.344262295,19.93442623,1.0,1.0,1.0,1.0,2.0,2.0,0.0,311.0049631,0.055248619,0.0125,,,0.0,0.799331995,0.799331995,0.799331995,0.0,0.22625,,0.402625,0.22625,3.344262295,3.344262295,3.344262295,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0
201710,60.0,0.0,95692.96245,0.008629637,0.008600265,,,0.0,0.506640864,0.426826866,0.380095543,0.0,0.9965964,,1.972080292,0.9965964,380.1967213,22.39344262,145.1615925,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4104.234557,0.030394373,0.001008221,,0.003678192,0.0,0.511727555,0.43346735,0.386221019,0.0,0.033171314,0.001183423,0.327437956,0.033171314,380.1967213,42.8852459,168.3091335,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,0
201710,49.0,0.0,5552.727286,0.044002971,0.031321586,,,0.0,0.519615014,0.44524449,0.402615629,0.0,0.711806167,,0.925972973,0.711806167,149.1147541,99.80327869,131.0710383,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5552.727286,0.044002971,0.038277254,,,0.0,0.519615014,0.45115357,0.415813478,0.0,0.869878869,,0.925972973,0.869878869,149.1147541,144.295082,146.704918,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0
201710,39.0,0.0,16394.2572,0.030803253,0.014212967,,0.001283943,0.0,0.525684532,0.449421685,0.400290957,0.0,0.461411238,0.000556,1.0,0.461411238,62.16393443,4.950819672,31.82377049,1.0,1.0,1.0,2.0,2.0,3.0,0.0,8463.802471,0.0,0.0,,0.03860582,0.0,0.531209017,0.448398718,0.430637648,0.0,0.499574037,0.01425977,0.686425,0.499574037,78.42622951,21.31147541,50.95081967,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,6.0,0
201710,60.0,0.0,0.0,,0.282269504,,0.0,,0.445384298,0.445384298,0.445384298,0.0,0.0,0.0,0.533045977,0.0,15.50819672,11.04918033,13.27868852,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0
201710,33.0,0.0,2870.696087,0.035075118,0.005082394,,0.0,0.0,0.647919633,0.563760001,0.511461685,0.0,0.14490026,0.0,1.021482213,0.14490026,25.14754098,2.655737705,13.55737705,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2870.696087,0.035075118,0.001760288,,0.0,0.0,0.622376477,0.544607768,0.511193952,0.0,0.050186242,0.0,1.021482213,0.050186242,37.90163934,2.655737705,18.8852459,1.0,1.0,1.0,2.0,4.0,7.0,2.0,3.0,6.0,0
201710,26.0,0.0,24390.0058,0.027031406,0.021415655,,0.019935516,0.0,0.610110758,0.55603065,0.55603065,0.0,0.792250848,0.019601715,1.0,0.792250848,8.983606557,2.524590164,5.754098361,2.0,2.0,2.0,2.0,2.0,2.0,0.0,156.7052632,0.328947368,0.1,,,0.0,0.873325903,0.873325903,0.873325903,0.0,0.304,,1.0,0.304,2.524590164,2.524590164,2.524590164,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,0
201710,57.0,0.0,330166.1335,0.013924429,0.012861489,,0.000954,0.0,0.505259098,0.435055756,0.393371992,0.0,0.92366363,0.000728,1.0,0.92366363,208.5245902,2.0,84.88290398,2.0,2.0,2.0,2.0,4.0,4.0,0.0,6052.397138,0.0,0.0,,0.0,0.0,0.498411433,0.429066283,0.381676955,0.0,0.066279297,0.0,1.3155,0.066279297,260.1967213,2.0,138.4113264,1.0,1.0,1.0,2.0,2.0,2.0,5.0,6.0,8.0,0
201710,28.0,57.90534396,3307.133992,0.01875617,0.005239478,1.071216617,0.004123866,0.017509222,0.637718282,0.526355272,0.519606646,0.004891147,0.27934688,0.0025922,0.987925926,0.27934688,20.06557377,14.19672131,17.27868852,2.0,2.0,2.0,0.0,2.0,3.0,57.90534396,1434.746653,0.043233533,0.005239478,1.071216617,0.012684564,0.040359281,0.779878366,0.61117398,0.56152234,0.004891147,0.121190131,0.005674653,0.551851852,0.121190131,36.06557377,14.19672131,23.59016393,2.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,5.0,0
201710,50.0,663.7636312,25790.04361,0.041733847,0.031177674,1.621537665,0.07916,0.025737205,0.646056434,0.529667742,0.464342724,0.019227228,0.747059673,0.018451526,0.616880313,0.747059673,209.9016393,3.049180328,82.66042155,3.0,3.0,3.0,1.0,1.0,1.0,477.5043052,12023.86426,0.004701545,0.001037289,0.118387909,0.109987217,0.039713049,0.621380772,0.53639826,0.479495567,0.00876178,0.220627229,0.020404691,0.443981099,0.220627229,209.9016393,1.475409836,108.9362477,3.0,3.0,3.0,1.0,2.0,2.0,3.0,6.0,8.0,0
201710,52.0,0.0,1623.92702,0.63241985,0.079323159,,0.0,0.0,0.495954657,0.427033808,0.380082499,0.0,0.125428003,0.0,3.509710145,0.125428003,118.852459,8.557377049,72.46370023,1.0,1.0,1.0,1.0,1.0,1.0,0.0,959.9915629,0.077322355,0.012521739,,0.0,0.0,0.440358977,0.440358977,0.440358977,0.0,0.161942029,0.0,0.695536232,0.161942029,8.557377049,8.557377049,8.557377049,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0
201710,45.0,0.0,3275.113461,0.24721814,0.016469683,,0.001885977,0.0,0.538773693,0.488556352,0.441418696,0.0,0.066620043,0.000547,0.348691602,0.066620043,110.5901639,9.475409836,60.03278689,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2497.420133,0.120457048,0.0125,,,0.0,0.561764106,0.561764106,0.561764106,0.0,0.103771429,,0.363585714,0.103771429,9.475409836,9.475409836,9.475409836,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0
201710,33.0,0.0,16350.78524,0.008701226,0.00552,,0.00975,0.0,0.443073807,0.406706235,0.375810081,0.0,0.634393333,0.00975,1.0,0.634393333,28.6557377,6.557377049,13.94535519,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,6.557377049,6.557377049,6.557377049,0.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,8.0,0
201710,46.0,0.0,21781.00063,0.02812357,0.012525957,,0.0,0.0,0.522548044,0.444168578,0.392402874,0.0,0.445389991,0.0,1.0,0.445389991,66.16393443,0.557377049,33.05812221,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4269.187466,0.038275779,0.007476709,,0.049095745,0.0,1.402976008,1.046511851,1.034783004,0.0,0.195337867,0.009402345,0.817391304,0.195337867,131.5409836,17.44262295,59.29742389,7.0,7.0,7.0,0.0,1.0,1.0,4.0,4.0,4.0,0
201710,29.0,0.0,9920.542845,0.059979909,0.011195526,,0.019686953,0.0,0.5367078,0.464978368,0.421831571,0.0,0.186654597,0.005829939,0.452131868,0.186654597,51.37704918,2.590163934,29.73041894,2.0,2.0,2.0,2.0,3.0,3.0,0.0,7952.792106,0.0,0.0,,0.0,0.0,0.558783805,0.488011858,0.443083305,0.0,0.138649572,0.0,0.452131868,0.138649572,51.37704918,2.590163934,25.55919854,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,6.0,0
